,mds1,mds2,mds3,mds4,mds5,mds6,mds7,mds8,mds9,mds10
A/Alberta/061/2018,1.565696206195244,11.322877960415683,1.9939535288793253,5.307630123597324,1.486399563426955,-4.113433502973084,-5.6517503114883505,-13.788773720219528,-12.031785922930021,1.6599888269434997
A/Germany/7133/2018,0.7629293581211698,10.71566729997372,1.0509454676024264,4.208374341331158,2.198260914682086,-4.4043445304287046,-5.892893498857106,-12.485008971610373,-11.854168945560435,2.0333365381890625
A/Japan/6686/2018,1.3012854486772978,11.089959032399138,1.3857873699926226,3.730684758889524,1.920436281882838,-4.698638415076747,-5.498178455472719,-12.2493104491712,-11.82506584629923,2.606025529212891
A/Japan/7160/2018,2.077465599598985,12.16126248143872,2.0599727546111737,3.4698561693723335,4.295449855829163,-2.9131899814221915,-4.00542707322382,-12.852918077957229,-11.200813573549986,4.0588710367879015
A/Germany/7344/2018,1.583279752677027,11.359113562419555,1.0181686003270667,3.9454874915224636,2.3668456997025396,-4.021684323856569,-6.3235702148928095,-11.604874180685943,-12.020388710478528,1.7707481619228918
A/Germany/7356/2018,2.3805217378003136,12.40491692521292,1.145655448567417,4.312686844430821,1.9818996598732344,-4.325488014484394,-6.227076354540456,-11.851132496447342,-12.872994847902751,1.3103548436120402
A/Germany/7360/2018,1.6621492267063813,12.209715340759455,1.0574592796892146,4.858133047374793,2.504085195488825,-4.502750706441695,-6.62269141771368,-12.143298802407884,-12.396925797051608,0.9926236201652142
A/Japan/NHRC_FDX70352/2018,0.9942554568497974,13.043306663545907,1.3809309940373544,4.774947921825902,3.993346265713521,-3.6638645942220136,-5.012317660826008,-12.370493968286574,-10.746153992954426,2.8365001811727626
A/Italy/7366/2018,1.9216409060986965,12.691165666919712,0.4595654617880693,6.207332973382657,2.0621188675679485,-3.8422738088624966,-6.709079385885785,-11.699188329992635,-14.227991225733069,1.8278034102620677
A/California/BRD21615N/2017,-0.07674062751117901,9.29603957075185,0.5287006462350851,0.3761419540542011,0.8557415595810606,-2.258701329342537,-6.200302480905207,-11.639442933772,-9.13930646145038,3.193249659218008
A/California/NHRC_BRD80876N/2017,0.0697149063344835,9.419594315282636,0.6648339382963987,0.48163186186657947,0.824794158992067,-1.9839488111078056,-6.228421215129564,-11.76431762625338,-9.059798078136739,2.839377470756255
A/England/7126/2018,-0.5318684560553966,8.86221212066336,1.7080446455394764,1.3887691687008807,1.3773724626071358,-2.045212849016589,-6.267118332623377,-10.50231090516259,-9.975502649767469,2.7747773401872418
A/England/7335/2018,-0.42198121944913697,9.434761037954924,2.5657060080605065,1.9207813785010528,-1.2352402266637774,-0.26269514748737244,-5.731739057987217,-12.879078618289899,-11.512115829756887,2.8690779498131493
A/Oklahoma/7177/2018,-0.42914816287659574,9.03868873415248,1.7997026491465014,1.211396247488794,1.5161370974275103,-2.1794523761230393,-6.2732621157109625,-10.480788320777517,-9.78118834558573,2.724383272945998
A/Ontario/321/2017,-0.4892020745593291,8.994082308662115,1.770716516922468,1.2618795422726394,1.347558153635149,-2.2905952660221183,-6.043887909853977,-10.560124892440921,-9.795561052313934,2.990043302797012
A/Ontario/322/2017,-0.4859759314063801,9.145467632687582,1.7818777841505007,1.3916051081168894,1.2603090647982425,-2.2646950133366093,-6.1291931154722095,-10.53212883279442,-9.735652294604533,2.694249574511092
A/NorthCarolina/6698/2018,0.3106665714257494,9.331253598801375,1.8694345963677952,2.2174167886562954,1.854389687138917,-2.7255039227912508,-6.247746243509086,-11.363807862753653,-10.427773603295108,2.457926584356719
A/Ohio/6410/2017,0.3093708693799652,9.43833433248623,1.5239045050826534,2.2145468082939432,1.7701772988765299,-2.4408322897991774,-6.353221273051174,-10.849773961936323,-10.874155115726715,2.634386287334966
A/Ontario/100/2018,-1.3066049811674112,9.303905385373266,2.2948341313474976,0.33414831368308484,2.603702216832317,-3.191550769447264,-6.8392549875422555,-11.457170732346423,-9.421718655456885,3.166858870220773
A/Spain/7259/2018,-0.3226591231185333,8.69918298909763,0.29780003055231147,0.9768110918368205,1.4901727029957257,-1.6387786271023401,-6.864913160193109,-11.348244706678546,-9.326904199853473,3.2500147977958407
A/Texas/6835/2018,-0.2621151523370832,8.904242709361123,2.4748757153176295,0.16873531494445776,1.5501147814501053,-1.41789971409072,-5.954003706518267,-11.500559360662383,-10.431063690021604,4.163082847448956
A/Ontario/140/2018,0.14311650021007702,9.510032361185258,1.448396504407939,1.6178566072571003,2.245743393341145,-3.309915955607388,-6.207522326770661,-10.644483650182746,-10.758706674701482,3.3629156562157463
A/Ontario/239/2018,-2.812745198313193,8.355139011424447,1.2729587680141417,3.529969388340099,-0.13201321661055768,-1.450585965201535,-6.293710176350317,-12.62101221154818,-11.34528270377394,3.3361323243659466
A/Quebec/058/2018,-2.6562774300869214,10.278149167951518,0.5412422086857341,1.71693848422233,0.3749219130515218,-1.601557735770402,-6.8173861897040835,-12.1929256482405,-11.213829253391895,0.7426607003149406
A/Alberta/020/2018,-0.15313042671771318,9.333145629963665,5.152370440663055,2.2052474358486793,0.6559652052688696,-1.0191690213133442,-7.848910867797886,-12.617766217471756,-9.626997187393638,2.8566735461705073
A/Ontario/222/2018,-0.5593530054832785,7.916127438838602,3.405472994507245,0.10224358916478732,2.2345790930228575,-0.4592006397512815,-6.24962921207957,-13.2187289411118,-10.977943263107413,4.784414475132921
A/Quebec/102/2018,-0.7276704863339146,7.917640967566605,3.5672303816152646,0.3940697822092321,1.9130474223569505,-0.8020131057258099,-6.070665944986344,-13.372377068419029,-10.733865818487116,5.016438951438342
A/Quebec/219/2018,-0.32462358940116803,8.008048915071859,3.6197876201442267,-0.05622715226046352,2.1539732437638874,-0.8369066980155462,-6.155655515247778,-13.78737173409077,-10.3581537548854,3.7765923779354145
A/Ontario/245/2018,-0.054358535986730384,8.07361500949395,5.63752660795673,0.34710042560522786,1.6419716840638514,1.1435725499567877,-6.802771487444038,-15.771131661315406,-11.830743423585073,4.544724308619758
A/Quebec/128/2018,-0.9548978446699644,7.917835869640808,4.889028240199813,0.5002870731236626,2.1708783223631345,0.17553251487619687,-6.668500684707767,-17.04484028738199,-11.106936051808013,2.422546764530249
A/SouthDakota/6967/2018,-0.9720603542081048,9.394665315582404,2.664666220567245,2.709503284739581,0.639016516469314,-0.42059609463600434,-7.28902082288768,-13.315659698711963,-10.044351386477617,0.44350402897231694
A/California/MAP4166A/2018,-1.4586853724466344,9.23405468138406,1.8135083367573872,0.3892869088260489,1.528628529505949,-3.6449697545496997,-5.935991388402421,-11.944752016871467,-9.601054988116033,2.547844095709093
A/Alberta/040/2018,3.1321148589916206,11.001953009637822,3.9844827389357556,1.5861416893369862,0.10667332329031409,-1.5495679073770086,-6.153378673928068,-12.168887696053929,-12.235707841413861,2.6651847370314385
A/BritishColumbia/052/2018,2.004477122308511,10.146758256959561,3.292152556141593,2.6172176463601886,3.6178314459538634,-4.497256357369473,-6.849395761990205,-12.004170126292664,-11.384159952113414,3.7858308041859963
A/Japan/6850/2018,1.0563791871244164,10.001540972627716,1.5421239952213897,3.22513368633083,4.6914740906787715,-3.553031922304665,-7.709956044520737,-11.491176373010623,-12.115381352688818,2.5709110172228553
A/Guam/7222/2018,1.1943087080281023,7.081112965440047,1.1643674087759965,3.7813014669284595,2.9249432762378884,-6.224082514888402,-9.872764315855406,-12.057116426530696,-15.503690727028557,1.0157284240143345
A/Guam/7362/2018,0.718211280609784,8.250522225434986,2.450658983466544,3.4105372572434356,2.1898554005212088,-4.975635677876599,-7.387884243821686,-10.957712470299114,-12.690413800497907,1.716290304085989
A/Ontario/220/2018,1.1532901115535787,11.755274592564053,1.7482252439508368,3.920308246814517,2.231331540993955,-6.2816132522635275,-5.4217879369553,-13.203517304289665,-11.844555257842242,2.3116160499480456
A/Bahrain/RVT0145/2018,-0.18129083031882223,8.298531377948525,0.6654001658737237,3.542330161251965,5.388919976383157,-4.254170440770462,-6.817962888924523,-15.236671080888689,-14.055568913953653,2.6253585329406968
A/Germany/7402/2018,2.1880192532580724,9.998023571894766,2.545174751292814,4.145261318760007,4.41771504597113,-1.8747363576316274,-8.73582004159808,-11.804372110417692,-13.385128994160416,2.1070042961506923
A/Texas/7051/2018,1.562630173645507,11.225654347019107,1.7373356371607365,3.347917661295859,2.83897661503786,-6.38540107910277,-5.366172910360191,-11.86067863430871,-14.466893560731977,6.51909594800898
A/Quebec/044/2018,0.31113277187894395,9.931320673453454,0.6623342304922879,1.730662196101019,5.114859939972216,-5.468745022247668,-6.639111191419082,-12.191826599276506,-13.55963731507563,4.094520054277939
A/Quebec/169/2018,3.8314901858052295,11.823956233412705,5.01444733024724,4.667823012507048,3.7076668498174308,-3.110550250354115,-7.690019172900087,-12.61604766807864,-12.360234944042238,4.098606976965195
A/England/7127/2018,-2.0523197422784416,10.685195228340616,3.482808662006807,4.172624132477926,-1.5226067289647025,-2.5037772269238436,-5.064178391960565,-14.406730676626948,-9.76581837518988,3.917696976818743
A/Germany/7218/2018,0.31869809887351935,10.433977009341513,4.3007854446207325,-1.7574017497883292,1.252134345934798,-3.5115561091980725,-5.945283906407198,-14.848590925755794,-9.984375574700493,0.9555217069870272
A/Quebec/188/2018,-0.2970119361338071,9.511076356963967,2.6452248549377186,0.8501414390960289,1.1288287383534092,-1.3994887258899602,-6.7550324722215525,-11.93973826257232,-9.782559049006293,1.5693798370713063
A/Texas/7002/2017,-0.8217667923413435,9.97047843479443,3.8096962833497523,-0.6937168771680545,2.8466954029699156,-3.905501077615603,-6.991691989175655,-13.038669809891402,-8.894759900820027,2.2603848732425647
A/California/7330/2018,-2.514624009342909,10.019848353788358,1.5739482122756794,0.9783164097599027,-1.1558734432094104,-1.7523897454433752,-5.609493953324227,-8.772077439961588,-10.824575687057674,3.8783663558674766
A/Italy/7152/2018,-1.6997191465393766,14.965955645182303,1.5280078951973142,3.101459919459975,2.8409587631912694,-3.05403354756942,-5.838205196683679,-10.690322303478869,-10.31630347030548,4.174382619538642
A/Texas/6583/2017,-2.4916794342907322,10.380730795139248,3.275110170051323,0.49960070663186223,0.6650472603120735,-2.9557581886011732,-7.987261137976607,-10.590544900466481,-10.477255231776391,4.128412506003534
A/Quebec/308/2017,-2.9560551249709075,12.234809024696444,4.887140300235227,-0.9731922463360761,-0.10567567132685815,-4.339161272904423,-7.3309007090980085,-14.048344518176474,-9.805009379270096,2.1001862644132188
A/Ontario/078/2018,-1.5571384312745955,12.868324406248004,2.8886819826596137,0.49174215568449675,1.594024496388491,0.353657113290651,-4.909954910958019,-11.752662600933077,-10.004142429888628,5.007061075565516
A/Alberta/053/2017,-5.476753930181561,11.141895766895864,0.990396048782886,-1.8854710189083463,2.1398905503741177,-1.5239500816620666,-7.426043173580265,-10.503834407371688,-14.442131273519701,2.060228539558762
A/Japan/RGN0214/2017,-4.609016490510529,11.07561685737705,1.1130568296213836,-1.6402195243818598,2.0456178517210053,-1.5895362577002439,-6.9186917425825545,-10.245991669073033,-13.224090904926591,1.831560713491334
A/Alberta/419/2017,-5.5379592606029675,11.359588691974336,1.1175177172600927,-2.2543056942310518,2.1219873139352163,-2.0165002969062624,-7.2563841258391015,-10.800895673297186,-14.079024244051007,1.6225268777626158
A/Italy/7027/2018,-6.4697260288196405,11.857889443067076,0.6079705067779468,-1.387654197888722,1.2530550548432717,-1.211378513714346,-7.55957620702852,-10.964263998898563,-15.521892547576053,1.3332170398761594
A/Quebec/141/2018,-4.069609969851676,11.684930600836182,-0.35783127972443723,-3.1727474059270366,1.5889545781051628,-1.4204692914020138,-7.340079647931915,-10.514434234663957,-13.18095832283904,1.795414540363969
A/Germany/7135/2018,-5.484993736422264,13.847003194764364,1.0103868888113559,-1.191145660129323,2.916675602439301,-1.1426567126561151,-6.074038376073151,-10.288502634656982,-12.0990950499901,1.7757819297893382
A/Germany/7401/2018,-7.076269735828707,15.691367356932103,1.1165891224912605,-2.1594900573898226,3.735907412167045,-1.9241814504066845,-6.549644916040461,-11.075497285512576,-12.849876298818245,1.4459748701589967
A/Germany/7409/2018,-7.083457455916323,15.092826119396332,1.7973695616888656,-2.312759677704922,4.228645358842487,-1.1595374199385564,-7.139417562580194,-11.881486931215317,-12.447866272766175,0.7395180169434316
A/Quebec/074/2018,-6.161926993285581,14.61644454373322,1.230863862613598,-1.7122638048585768,3.794559047859585,-1.4727353142058892,-6.7573415524339175,-10.874678854697573,-11.96595377789087,1.03686281891921
A/Quebec/301/2017,-5.31409010497111,13.866774636035473,1.1495348916373553,-1.5418020785144497,3.2182592699542556,-1.5029388955388618,-6.240627680511662,-9.990340411563652,-12.071643634322923,2.002508380958653
A/Florida/7501/2018,-5.895074453526841,11.110645255434962,-0.4512407804519018,-1.3560168729215203,1.9088606000403214,-2.1573585074293606,-7.349065950803457,-10.908749427752992,-13.393698287276319,1.0716185139629748
A/Ontario/201/2018,-7.371565236463622,16.726078804541444,1.0812780198016485,-0.605917918802046,2.4744836221889153,-0.25824588782478486,-8.023950718710303,-9.532025604772425,-14.676186502952197,1.1368871008274788
A/NewYork/7243/2018,-4.588916643461971,10.796054841476947,1.4195843226668112,-5.445111731568275,0.6247990049973158,-1.1547238400946556,-4.765432953362024,-10.47943713056349,-15.111233144310747,3.800696707475336
A/Texas/6658/2017,-0.13751711311798615,8.941089735681382,1.337356430889142,-1.454308259332308,3.0868912358947167,-1.0066206308402401,-7.499256620839116,-14.797568795182718,-9.429381325362845,1.3486201385549121
A/England/7014/2018,0.6937722325529554,11.798414685768503,3.7519724936522505,-0.02995167604945126,-1.4831452962756928,-2.759919606505538,-4.645173721032215,-14.260197354508383,-10.31289363085127,1.598936935194531
A/Spain/7044/2018,-5.632340267122904,11.333997714911282,1.9666781787361938,2.9370245701149917,-1.1796498231425325,-3.198149230348999,-6.861653448154076,-12.81770670064803,-11.841380583414645,4.668971787305404
A/Spain/7190/2018,-5.363881898190762,11.608765372723827,2.2428888851378503,5.158018108164856,-0.7534366988954228,0.22233709727183987,-9.266405022177945,-12.255197263952322,-13.345105951790364,3.409361990603923
A/England/7211/2018,-0.9608691616540828,10.000067715794012,2.3461035334446643,0.1334969832918617,0.7207501681049189,-0.8408232753896716,-8.54958458646754,-8.675315222316414,-6.7310947803364405,3.5686575164356187
A/Utah/6872/2018,-1.8703559437282617,10.930848409752402,3.404055107878051,0.7659850433934657,2.3379940101416605,1.7288479191221016,-12.100654611909313,-11.257207359348994,-4.9915996599424615,2.2799312729094554
A/Japan/6631/2018,-1.465380305204834,9.574674228518196,2.153333780463297,0.7943626606377541,0.840230924875158,-0.9886654845685039,-7.263322199368223,-8.133815063529944,-8.172698129101368,3.1585452945357337
A/SouthCarolina/NHRC_75751/2018,-1.5613297508090296,12.8193262706516,4.278715686321107,-1.2809992252718112,-0.46548262426226955,-2.9477035494246366,-6.963724430908175,-8.55773668972445,-7.581545876468181,4.57198545172926
A/Japan/6790/2018,-2.8370693364123447,8.285607420974326,3.0582895524156726,3.181457038633926,-1.5640580815206677,3.239039714248985,-7.7225462494327,-6.68131042285838,-5.781201573976078,4.030586354292025
A/Germany/6943/2018,0.04638039666059296,11.891423474642105,5.306513446187395,3.610217616470565,-2.3858369023088533,-1.2444319883810888,-6.201297872477819,-15.062882535478424,-10.31485467068858,0.7292637299736223
A/Japan/FDX70344/2018,-7.418982594863712,12.783267891363005,2.4228610435440165,-1.501182825740736,1.2871792995114673,-7.256426667908518,-7.306126793368082,-20.089109165615387,-10.852866201011825,1.5099961415669592
A/Ontario/052/2018,-5.109328636551666,11.318994207393594,0.8359657765288815,1.6277262358327855,-1.396498835706709,-2.492370958529353,-6.6751101921830225,-16.416819056304018,-10.155787637258623,1.5640098621355718
A/Quebec/211/2018,-3.358646069233684,7.7570216385834785,1.642367316674945,4.172353565751119,2.1283226300477374,0.059868275706381716,-6.600601990852655,-16.290848091937107,-10.844388003467607,7.6962353100521375
A/Texas/6972/2018,2.8633545699505314,10.88284089137962,4.9499809642293275,5.563420398606133,2.7941384587770326,-3.3545210013218645,-7.755900153222935,-15.972046336089823,-12.75204533433562,0.08041569357212133
A/Quebec/306/2017,-6.949468202098699,11.963709662178845,7.015628535426819,1.7271141993493313,1.005325035650654,-0.5711120983553772,-10.794547507009623,-11.707025691939382,-1.0965343234820302,-2.7685319842180998
A/Italy/9367/2019,-1.0842819835341022,10.431150419137179,2.498943977770138,8.074324835540398,6.367527008897756,-3.8107559642842994,-7.676880218047573,-16.354421095456413,-12.878878165678643,3.4453851274943172
A/SouthKorea/8668/2019,4.515497096687206,12.679349339059547,-2.326360637383543,3.2956952737491134,0.8233177063318238,-6.87347626870422,-3.301928702308923,-15.20229796783759,-16.88934911175729,5.947636589263227
A/Santiago/PUC-MVL_012/2018,0.43753774656510463,9.678096426881108,0.4954956932936592,0.26017193110121034,0.5508803501047335,-1.9799985620313743,-6.442630628219731,-10.933782942356963,-9.577309464332853,2.7593329191922598
A/Santiago/PUC-MVL_025/2018,-3.9564970131408455,11.445000683647338,3.602626037828423,4.829834899188265,1.6441899973270377,2.806349290738325,-11.975724425504259,-7.708330592470587,-10.53269153962635,3.546514225689976
A/Santiago/PUC-MVL_042/2018,-3.1095477912769947,12.110759957261065,2.915978524362792,2.367339759622129,-1.2733628811324282,-1.3619265546681674,-7.6124312213807235,-7.437886503013735,-8.835973337717894,5.620777365092632
A/Pernambuco/9511/2018,-1.4347531474429431,16.831784347277715,5.039214582997814,-2.5129505518597557,3.6531935980242394,-0.6996103582297006,-10.472009381294379,-10.422893164963796,-4.180427663657324,2.348322875832776
A/Brisbane/158/2018,5.620925793441352,-5.433509940956537,14.840206363518742,-4.380255459505148,2.4242535646151655,-11.544522048793304,-17.69185772974035,3.0973000006769342,13.799909603393798,12.623424955489497
A/Minnesota/47/2018,11.92722634930054,-5.050824513788586,14.079315041320708,-0.5629323556463313,0.8634216287571911,-10.659780194937616,-17.25474807892705,5.812309001284491,12.607967430757661,13.973711650208175
A/Hawaii/51/2019,7.057427217817727,-8.236789572189931,15.926848559574559,-4.2899521394771645,2.942662961511373,-16.544087051699723,-16.385140074128532,1.2989128614437955,15.593713437146704,15.585383682214554
A/Victoria/2118/2018,6.5664152734853625,-9.05671448028592,10.548116095993054,-2.8205417036789955,2.790776266808984,-8.248522931444713,-20.06842617576973,-1.1439595696864786,13.736085121729994,11.728270122696898
A/Victoria/25/2018,4.115061992208044,-6.561454406448476,10.714674422211925,-4.322145138589957,1.6942216804691146,-11.89120160675358,-16.293889200796798,-0.17702724600141984,11.85287079918305,14.253417793525239
A/Chad/9833/2019,0.7240242602959107,-7.29736887801061,20.224336163428436,12.806584266620954,-13.683223850384744,-12.953880604065732,-12.712067584247906,-4.1794595482907075,12.07921481348173,14.36890203355078
A/Chad/9834/2019,-5.117151625394657,-5.943129270850831,18.612993906710116,9.1880816095773,-12.783208961446839,-8.201843158481404,-17.76478531415905,1.3195153153432952,10.19857444339073,16.60518906123085
A/Florida/95/2017,2.8261508552877954,-5.797530213085098,3.798567284198288,-2.570691627327049,-7.448610916171972,-11.183603815269192,-12.732164938543313,1.2030161255229397,7.7018156485797915,6.944698663143604
A/Homosapien/China/LS203/2018,3.801230518056674,-3.8328389001516907,13.983051217193527,3.4023451824772577,-9.723305284747452,-6.972653296674325,-15.821001328836687,1.4520630474388274,3.704053945463214,9.415750887641266
A/SouthKorea/7184/2018,2.5201635421017956,-3.047480409145752,12.136178686995292,5.085475037855032,-10.665408890235632,-8.694764828390193,-14.761314678964453,2.776647544498857,3.1737624717893955,10.933648048400881
A/Italy/7413/2018,0.4537182848996521,-4.743603014185886,13.06391639892607,2.053438068802179,-9.11571425182044,-8.460093150459373,-14.505610083674599,-2.167592017679542,5.881817234589163,7.803354347410829
A/NorthDakota/24/2017,0.4506983622672055,-4.738705377987329,11.162368513542722,2.0756262707135016,-7.9545795681813205,-9.346144183577694,-13.553457935588195,-1.6501567958201007,5.461339034988355,8.541782328455495
A/Townsville/17/2017,1.2247246642160694,-4.833454773996698,11.370384833520259,3.3104982617156447,-7.33249406876025,-8.076882247435043,-14.399814767702214,-1.1515115948288055,5.443010634522437,8.143931167555813
A/SouthAustralia/266/2017,2.092260295873213,-5.955191858585825,15.492962663477472,4.891946118799125,-8.00333375529001,-8.754105981658329,-16.33077584253869,-2.345228400921965,6.251998374634448,7.359461351440552
A/Sydney/19/2018,1.9195570712758105,-4.009525263750295,12.084338799087714,1.9550021286935266,-8.90316989462651,-8.21692878517801,-14.180457582207664,1.2546784666513822,3.7441032024360985,11.080890734693357
A/China/GMU-SKLRD03/2017,-0.4427730360314694,0.47277456379627364,8.300294826865544,3.750019645835311,-8.21056973391884,-9.649869782793603,-9.425130590226546,-0.07605744148548184,6.82408894771625,15.031194329023256
A/Japan/6684/2018,5.185725260794426,2.47534520815303,0.9683198334428609,1.2417935742365767,-6.685252444141831,-4.785070041935742,-7.752917133258439,-1.2390138245477245,-1.0000939700857676,6.678624964133698
A/Alaska/40/2019,1.2748978017863095,-8.776479399564476,9.472391494456888,-2.982373972676145,9.635747044680885,14.376011071066145,20.018229156791147,7.797124629302354,-4.583627945065686,1.0648988693279338
A/Arizona/47/2019,-2.1535619270241386,-8.507449777288505,11.97064681115472,-4.26550454678728,10.49262825800055,10.247104452923972,19.3838085551769,5.8439556375761486,-4.336767914530206,0.26652950457216884
A/Massachusetts/43/2019,-1.9558643620848535,-8.178583414818513,11.443235367636404,-2.765949248907033,9.940753387450922,12.689277096427626,18.597775463569423,6.220786158116818,-5.171441154252115,-1.2265021389562893
A/Delaware/47/2019,-2.2752916077952765,-7.13013695675613,10.320005837732333,-3.026202296494578,7.599804990347313,11.207407373061317,18.038002646539205,6.281866792121111,-4.964534125378171,-0.3050239572376809
A/Michigan/438/2019,-2.8824732197680696,-6.777846060978981,10.762224886604843,-2.615610780026521,7.69585074964448,10.7142857970672,17.99571982630967,6.875005553313672,-4.350241661903777,1.0775200403929495
A/Texas/357/2019,-4.490532569744317,-8.136478919409232,10.25057236987387,-3.001438365524868,7.464908901668033,11.242120912370638,18.786868211217957,6.4450886843612025,-5.346392882769067,0.9930083090092646
A/Wisconsin/564/2019,-1.9359905947766471,-6.885151222413016,12.011324576100108,-4.612594215331586,7.726316804943229,10.869235716978203,18.021738785154064,7.971974940870606,-5.272335445071576,0.5808652962572171
A/Maine/31/2019,-1.7826778066007447,-7.009736075193054,10.647559429990869,-2.7119739676211805,7.652321214365905,11.218384237823146,17.803149107396845,6.719170666938673,-4.917865434784063,0.0008415319748058097
A/Illinois/37/2019,-0.9606487168880732,-6.450329570376825,10.176231832645932,-1.5019695099792612,6.074311543529762,10.704700815267454,19.02479800987451,7.143074008567225,-5.480764278191421,0.6115066945793752
A/Louisiana/43/2019,-1.922473880950464,-6.898535768421004,10.27931412197128,-3.4914941209359966,7.645813779583605,11.138034620756043,18.898596383032146,7.983924366441191,-6.0792921745273425,0.9928787682914032
A/Virginia/42/2019,-3.0721827010345826,-7.953139205065205,10.58681272869977,-3.418275911268075,8.926812534451557,11.04341117175378,18.8626434656973,5.883546924043035,-4.8589493895224445,0.08276964114419794
A/Mississippi/28/2019,-3.255670484317149,-7.271627052386871,11.074880361091742,-3.8304078084290345,8.025304733070936,12.143175471317141,18.220868401820816,6.588757697462592,-4.892845377220585,-0.042866556490817484
A/Mississippi/29/2019,-2.0716051529290462,-7.239370079185276,10.521411656587798,-2.2886897476056927,8.201762145501688,11.114499342749081,18.848720716415485,7.713559837186112,-5.642866743306602,1.390826311140955
A/Delaware/41/2019,-2.551125957610276,-7.260966168436483,11.381913685067104,-3.6396236909152035,6.640194363879678,14.484824923194196,20.288919849470933,6.5367293905362835,-6.26879397770379,-2.2941110369979585
A/Maine/47/2019,-5.232490570389678,-8.995992951858845,10.394644804748438,-2.3626252512021386,8.492995761183495,13.111660302627197,19.612056030900177,7.422262525400592,-6.498077794213549,1.2384890196650304
A/Massachusetts/38/2019,-0.27460302690519195,-7.460366583385689,11.950746167512301,-4.537426130657642,9.785630521114909,10.556845287171612,19.645130984233777,6.791271665261625,-5.066929685631392,-0.4501299032288481
A/Connecticut/33/2018,-2.179900402803687,-4.895862742270022,8.279437655750325,-2.0921222929073453,5.1390782839476365,7.21111185365863,15.038476961123763,5.442026126566584,-3.100534750025817,-0.678398135819811
A/SouthAustralia/151/2018,-1.7041530916352365,-5.184306982029165,9.163321277289407,-0.8882780419428753,3.5074054268470305,8.568176286346198,17.509833480673176,5.467634733917709,-3.6591450553154345,-0.36159826945964413
A/SouthAustralia/26/2018,-1.1527904666396656,-4.486181290006896,8.422602703529119,-3.258767572006834,4.615380552188787,8.380748183070535,17.11612187798298,6.554363135446456,-4.423018489327861,-1.002504944324829
A/SouthAustralia/184/2018,0.2215193397138959,-3.5832835514661503,7.364207825557199,-4.260195620452102,3.6481576196878485,5.538771663741172,19.212581459174537,3.826637683808981,-3.9235283487166392,0.1973356975949922
A/Maryland/41/2019,-5.0383687968590385,-7.416855463215732,12.351454756585829,-6.136221663757051,7.061948497029176,14.793254777546236,21.241146417183344,8.172604917428092,-7.057383419575801,0.45151416561865115
A/India/Ker-1851650/2018,-2.860040606195707,-3.5335174242284655,8.46929959606012,-2.456261726516386,1.7337192570637037,3.610109316295309,19.021676155519245,3.4810065431689337,-1.635064897546718,-1.508599392239925
A/India/Pun-1847908/2018,-3.0809153243563268,-3.928167201972019,8.68906226832476,-3.7938429412522696,2.0553019651572986,5.051530595661557,19.686757792808947,3.314378563951547,-2.2362513849119883,-2.1301819340655346
A/India/Pun-1851148/2018,-1.156656311436114,-3.8514391330827467,8.651167911630978,-3.1721690384675627,1.6956828900330616,4.064669676291128,21.44441441850826,3.562164796358102,-1.5824058201500182,-1.2646320326500147
A/India/Pun-1847054/2018,-4.3882063432608955,-3.6372123942713546,8.594843251470333,-4.767956954281926,1.4401008975078295,5.0528606465052315,20.871172057635242,3.323866404145746,-2.5068042449645707,-2.2957903024011554
A/India/Pun-1847933/2018,-0.5823049348949102,-2.8856897479140478,6.274808818840375,-6.1211394823392045,1.0096907938957997,5.5668512381580335,21.720891614180296,4.959447224453616,-1.7056120708982048,-1.688604660750289
A/India/Pun-1920970/2019,-2.058242435638959,-6.343185297615921,9.797979854353324,-2.5088207246428764,6.589275629689556,9.553184314622102,16.841535797016082,5.991286595003166,-4.175797339818223,-0.046537551893501096
A/India/Pun-1922253/2019,-2.1468653625235845,-6.761877382572875,10.178678984605968,-2.7779078961197334,7.156902395873377,10.301631789098439,17.390711107908345,6.248984561797739,-4.5447487264407105,0.04055076015786356
A/India/Pun-1921693/2019,-2.1001471950662283,-7.178957265014533,10.938250598388583,-2.9394599977996974,7.2157846986597205,10.731597476507625,18.274473833002745,6.1470104336942075,-4.678816823600578,0.2112045599207891
A/India/Pun-1922218/2019,-1.9890339047912076,-7.208284044869423,10.921701059754398,-2.9001420770805133,7.3245582411305294,10.64900551304588,18.270914044991606,6.19189417907031,-4.6965979711357315,0.2008643287848556
A/India/Pun-1924667/2019,-1.799759252583023,-7.522652842380789,11.991389079880596,-3.0850815655053885,7.253721865655641,11.250152875067215,19.043302521475354,6.027257698906374,-4.68659992051348,0.15877730532813286
A/India/Pun-1922260/2019,0.07573709389710373,-6.373380655449593,11.763729696373717,-4.565891640604349,7.858199811603986,11.035501725545696,18.752988094089623,7.1238631027156405,-5.171506155126169,-1.2317222256287317
A/India/Pun-1921994/2019,-1.464725881355192,-7.155227801611214,11.724783508101847,-2.428951542670539,6.6740212759685,9.86724026454532,18.910048809397466,5.606952379973011,-3.986172366395274,0.6545275314404779
A/India/Pun-1922052/2019,-0.42676438101446557,-7.486305595470144,10.898583714512329,-2.831306351320569,7.3297567952347595,9.829319534246787,18.16162922693688,4.459130804246581,-4.618367389011137,2.973847913071596
