,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10
A/Ontario/221/2018,-2.2520642954330965,4.315932589284337,0.3429427229306546,-0.28387252439928845,0.16911546218708223,-0.14535700106965507,-0.2707889375475245,-0.0940273319751717,-0.006338479443834505,-0.4049473973260765
A/Quebec/105/2018,-2.252066028940493,4.312186506389076,0.3403978356382484,-0.28182756104156226,0.18996073497908073,-0.10192294281822506,-0.272709123721476,-0.09431832669806124,-0.018146211021285826,-0.4256985869255948
A/Quebec/320/2017,-2.250433984660537,4.314881135413674,0.341976380246878,-0.2837963078293186,0.16725074653338942,-0.1235147729407287,-0.260915553147554,-0.09250567140430986,-0.00970725837471298,-0.42105982820890425
A/Spain/7191/2018,-2.250595069097262,4.313260864412954,0.31091055692588065,-0.3718498888688694,0.17569235411829592,-0.11108101219897344,-0.2965042984418587,0.1476925492722762,-0.02332605953581678,-0.45496285896786354
A/California/NHRC-OID_QV9602/2018,-2.256113027974321,4.327510515514825,0.3530167088135573,-0.26285231203583365,0.18342287076117522,-0.1291415374611571,-0.2670601820097139,-0.10270553719578973,-0.009563536102038727,-0.45134183881398493
A/SouthKorea/8204/2019,-2.2900302435639133,4.278054643902994,0.1597968065426073,-0.16875339653260676,0.1037346042058651,-0.1336132073638189,-0.19483148858204952,-0.08505921351219409,0.007138686003305773,-0.4762758825846907
A/Guam/7699/2018,-2.2561403411504135,4.331457879772868,0.3529840213608086,-0.2617186742401204,0.18426423367641098,-0.13179142999660914,-0.272876935752937,-0.050244758607109724,-0.007226224860810703,-0.4803901794752299
A/Guam/7833/2019,-2.256185252822404,4.332398502863247,0.3723953460879002,-0.21710778388578586,0.185437543992216,-0.12907994684477664,-0.2716796237117448,-0.05771765749062199,-0.010174219252989945,-0.48756806122324076
A/Alberta/061/2018,-2.2531827699819966,4.324981789176398,0.3475207295664291,-0.28623440562053076,0.17390671183772696,-0.1278489052214411,-0.2670762204513839,-0.033955057627894115,-0.014096870531344941,-0.4478285449315159
A/Germany/7133/2018,-2.2540360758502356,4.3252076898109655,0.3457980527421456,-0.28517913693358504,0.1732801919124085,-0.12555430536707826,-0.27195172634872505,-0.035481677542185425,-0.01091152753441712,-0.4493486564146787
A/Japan/6686/2018,-2.2541248092166506,4.324570648168309,0.3462157205082156,-0.28394488777774135,0.18026880033092732,-0.12063734782525161,-0.2730062944413418,0.018878558053174725,-0.016906525664423702,-0.45295731050756427
A/Japan/7160/2018,-2.287302649285268,4.274086899935795,0.1535575652924312,-0.19192223226382213,0.11997526358343541,-0.0985172403375775,-0.1797661551167676,0.03183398585571101,-0.02215501867375412,-0.4762584007586566
A/Germany/7344/2018,-2.248689054315717,4.330774727450879,0.34387736177513084,-0.28381317641054127,0.17426006659005766,-0.1327262905267725,-0.2825991065923644,0.01841504207604494,-0.05015695372276067,-0.48726158589882573
A/Germany/7356/2018,-2.249387051423203,4.330301266642272,0.3428227727617682,-0.283462276860504,0.1711445222316256,-0.13293623064460452,-0.28450749502201766,0.018759631174644822,-0.05002472555264265,-0.49103802155798437
A/Germany/7360/2018,-2.2492686230811914,4.33100066550557,0.34565769825596454,-0.2849238529437993,0.17450306803754556,-0.1319910674811295,-0.2865150187850826,0.01779056586463923,-0.05142211283796731,-0.4899267612121949
A/Japan/NHRC_FDX70352/2018,-2.2808201151306817,4.293593971187765,0.22160343213308528,-0.22213252644553452,-0.08020901307648348,-0.1714271414411256,-0.21908065003413194,-0.0052332427956343,-0.0021720074069326188,-0.46640408435636754
A/Italy/7366/2018,-2.251249807321394,4.337486140951688,0.345816039319714,-0.2857725688835256,0.17705308786154159,-0.1355947051902078,-0.2892905904292279,0.018902799769490577,-0.052198608199870086,-0.5177626091356078
A/California/BRD21615N/2017,-2.1091674531501936,4.205655436736398,0.262675509520809,-0.2915032485012795,0.10236474628984801,-0.10591849311874071,-0.15231517647270387,-0.11097318785763238,0.05029938646584593,0.13883762182794304
A/California/NHRC_BRD80876N/2017,-2.113057059785346,4.2032654768751145,0.25883425555796347,-0.2893901224172814,0.11058965163515119,-0.10943998724307437,-0.14948409392846485,-0.11336769316465856,0.012842505024593318,0.12496551042723399
A/England/7126/2018,-2.201238724836929,4.188376934239512,0.2963137978891911,-0.2734194052027121,0.11437275930832116,-0.07664960630410729,-0.13848417172525532,-0.09778817875538795,-0.0032330736631818514,0.12565197512657297
A/England/7335/2018,-2.2040703539585804,4.195353618335594,0.29789076298300493,-0.2742905578031676,0.11335618182911265,-0.08150727307361058,-0.14226391824638626,-0.10095377426422468,-0.004871049648022423,0.1638038994776996
A/Oklahoma/7177/2018,-2.199424053929876,4.186651873657805,0.31344382879362137,-0.22711228487379104,0.11523455830625932,-0.06901380370780866,-0.12954310857250606,-0.10054211523814166,0.01931918178133745,0.126223645917382
A/Ontario/321/2017,-2.2002436020901928,4.18557586206543,0.2927717377706138,-0.2711385858422993,0.11822782865249172,-0.0750743598078897,-0.13387941578385404,-0.09680107003844377,-0.0021928319787454455,0.1277117212189312
A/Ontario/322/2017,-2.2009841453029506,4.185789244703576,0.294801776462479,-0.27195206273243844,0.11327818567775837,-0.07570524898100037,-0.13436126200373474,-0.09585789745808475,0.0014925608832691462,0.12693478225181848
A/NorthCarolina/6698/2018,-2.2256818354049996,4.25185992289918,0.3489666633632405,-0.19876857729634892,0.13899170280038517,-0.09719900179615368,-0.19263043180097628,-0.13579714474586838,-4.7941781830162006e-05,-0.1517834636646005
A/Ohio/6410/2017,-2.226253641431005,4.250905597280984,0.3214680980128379,-0.2651485048531157,0.13861849923687056,-0.10021124248460479,-0.20108748285261555,-0.07055485338324018,0.00033924672871711337,-0.15327090521648215
A/Ontario/100/2018,-2.2016770196924624,4.187600262190227,0.2953309511782438,-0.2724760874326297,0.11407259854708904,-0.07635542012845112,-0.1358933634809941,-0.09622400229455427,0.0012164083784246015,0.12171585035742709
A/Spain/7259/2018,-2.108170809666047,4.196500496144448,0.2703837672852248,-0.2923098492986095,0.12625626216144403,-0.06368139639803701,-0.16978404041336403,-0.014775042908811977,0.03331430964729645,0.11079575536099283
A/Texas/6835/2018,-2.2187240944805087,4.153238670885546,0.14008448365648205,-0.2010194072092194,0.5696886259901103,0.044393639736402264,-0.05748562788463632,-0.1383932977673695,-0.032174365428824604,0.19403184381066765
A/Ontario/140/2018,-2.2189665686912274,4.2543509963733985,0.28583120709919435,-0.35793836427755693,0.14242637124877977,-0.10869807085139649,-0.20743618883699,-0.053641202267835815,-0.027542820144682425,-0.13238245125153167
A/Ontario/239/2018,-2.2012363524599916,4.179411412912878,0.3477964067225243,-0.18700454088477003,0.13326949264010335,-0.030175470324573093,-0.18281166031988644,-0.05465184529487063,0.021869146171195154,0.18796437101640842
A/Quebec/058/2018,-2.2054979369681207,4.203597826556849,0.3457827424789996,-0.16031431697875886,0.11995641873722736,-0.07768137025851107,-0.14030056013130615,-0.0592115199348451,0.003310108202289648,0.19003155822293333
A/Alberta/020/2018,-2.201649519540149,4.182757247107197,0.30943005611557073,-0.2834389254976288,0.10290754423201143,-0.02160054708954839,-0.06857063417330737,-0.09401252849814942,-0.020519598496206135,0.10482594015809997
A/Ontario/222/2018,-2.208740795459825,4.179728207171135,0.2505417466884764,-0.2524139994348297,0.25783093067772145,-0.03744606864657479,-0.1158447842772223,-0.11523787623216708,-0.016004893964146703,0.14547604884931095
A/Quebec/102/2018,-2.2075460406566205,4.179527344649964,0.25412285971137427,-0.25495843755055636,0.25760513145993297,-0.021836424169411287,-0.1044355968353487,-0.11217477973347899,-0.023807851018656487,0.15355844345227188
A/Quebec/219/2018,-2.2034744812061176,4.1775149672925105,0.2585611961135207,-0.2560589834484858,0.25832917441447295,-0.036164563912145585,-0.13353278794909182,-0.13651831952656396,0.05526386196423964,0.11178120733549972
A/Ontario/245/2018,-2.2079312612084943,4.181246343632342,0.2495008043285264,-0.2557171703965406,0.2545439914747422,-0.042760533419543646,-0.10720758877814031,-0.22305914700268042,-0.014281229915874133,0.18835522794654772
A/Quebec/128/2018,-2.208588212953654,4.188011276517597,0.2612179181370314,-0.2324634045371234,0.2653510325733541,-0.04242638091585767,-0.09854623695902408,-0.11529003530216173,-0.019367764714216713,0.14770549538260475
A/SouthDakota/6967/2018,-2.1964174090325463,4.185302062247271,0.3053195327226446,-0.275234924774468,0.11348643230576701,-0.07056753239055492,-0.16514485545315477,-0.06631796145803272,0.0641683963416594,0.07237550579447981
A/California/MAP4166A/2018,-2.205231036604774,4.18237431773212,0.32288116617821366,-0.2291059407472675,0.10712326575219126,-0.05989708296957554,-0.16982894176321447,-0.11374502294862282,0.0031487991833852517,0.08450151967833033
A/Alberta/040/2018,-2.2270032853799826,4.251781559875133,0.3488405250822511,-0.19894856376851774,0.1355313980925718,-0.11156258344423298,-0.19789676380829635,-0.1400491937185298,0.011852630161885582,-0.15949851947507446
A/BritishColumbia/052/2018,-2.2510371726959115,4.322633497282387,0.33262799353226374,-0.28070144026398264,0.17033544885828716,-0.08596935223524083,-0.2182510851604155,-0.0960189600535563,-0.013483825254812358,-0.40874430604323786
A/Japan/6850/2018,-2.2515160304677506,4.326396135166583,0.4551322476465172,-0.013200121176348289,0.1746368101355971,-0.11284273851939693,-0.24707203172356507,-0.13900130351604342,-0.025131512112971693,-0.4534123413404392
A/Guam/7222/2018,-2.189077179441747,3.9829778847501984,0.9824420228732269,-0.7319478219483885,0.29844905111874287,0.007874218346812232,-0.4426665838441246,-0.21385880515208372,-0.19136468326026154,-0.5996305138115253
A/Guam/7362/2018,-2.2807855655743383,3.962354800988285,1.002430770868275,-0.7327323471311651,0.30634607906650924,0.037384956839515184,-0.41940369900458,-0.19037068376906877,-0.221007583501509,-0.5822251622521755
A/Ontario/220/2018,-2.257051036173536,4.324455011210014,0.3540362115943205,-0.289029900211446,0.18973273932973406,-0.16475653803648305,-0.24121971404989742,-0.03423079131168581,-0.016587312912148964,-0.4705271696294339
A/Bahrain/RVT0145/2018,-2.248489027098148,4.32057163205774,0.3136087277954452,-0.352914354579943,0.17059513953342692,-0.1291080694015079,-0.26173344135266463,-0.07794768958944147,0.045360980994254,-0.41098657262807553
A/Germany/7402/2018,-2.2517111840582253,4.324927276242635,0.3304065430182691,-0.27476746454744777,0.15702877366452597,-0.07871715128083183,-0.2874916059981428,-0.02332258627201389,-0.01247358513429742,-0.3942048122181319
A/Texas/7051/2018,-2.250176959745863,4.314180197131413,0.3454703758020504,-0.28405382437156035,0.16736511163341752,-0.11870826341590072,-0.26855047657849146,-0.03901430651021441,-0.02230829341457873,-0.4264883089591429
A/Quebec/044/2018,-2.252757538300123,4.322074203506122,0.345135817746643,-0.28438428543499417,0.1800706260888263,-0.12473549260891943,-0.27001336319361785,-0.03701213885238787,-0.014846659828729207,-0.3988955913166338
A/Quebec/169/2018,-2.253432020858058,4.32528688031906,0.34745421990654907,-0.2853287100529342,0.16942221692059595,-0.0836786352705199,-0.2472881847655935,0.06636685061466364,-0.03749641676375333,-0.46532100132227655
A/England/7127/2018,-2.202930605985693,4.1965648166825495,0.3511864406371879,-0.13902007200607802,0.11153879843443108,-0.06798559840108044,-0.1078477565213211,-0.23193027303680708,-0.006782426078277102,0.13616435768991017
A/Germany/7218/2018,-2.2010808452840367,4.188126053381844,0.28737547238752376,-0.29451938806515693,0.11863781535284947,-0.066997283456424,-0.14960329828528005,-0.04050880788519031,-0.0035255405992293946,0.11183235509221981
A/Quebec/188/2018,-2.205103157471414,4.195451656299022,0.2920402953363382,-0.2705925308182135,0.10682780338395309,-0.07048985654312592,-0.14526481556766097,-0.09817926198510545,-9.265932473472839e-05,0.13759333192524148
A/Texas/7002/2017,-2.203255055622844,4.19556417378381,0.3523438598317114,-0.13802885880689086,0.11485542696215156,-0.05808508143903273,-0.13699737024420072,-0.12048955949601041,-0.011541982455557829,0.13288976468206493
A/California/7330/2018,-2.446823937281041,3.2377940379788375,0.05518883327180079,-0.1854511568404578,-0.0794651170888729,-0.36452134207492964,-0.291944466379859,-0.05704411732320017,0.014671469376975969,0.8845567391815385
A/Italy/7152/2018,-2.265788835774653,4.250950180129243,0.19048240618805679,-0.2785637090124754,-0.10588745064425059,-0.14290515559707023,-0.14375475995614864,0.15449292667879766,-0.01350239241854812,0.10407925801577265
A/Texas/6583/2017,-2.213944285524056,4.219926734088121,0.3394250492077537,-0.27491666902983797,0.10230128893883875,0.050731715923502924,-0.01783239154629993,-0.0330403285363388,-0.04511980929707235,0.39401009034109696
A/Quebec/308/2017,-2.211874772996917,4.217960782902481,0.326564966362417,-0.2888583845796356,0.11390891872304225,-0.051175577701751136,-0.1271820909998194,0.005915986424579695,0.060307334061903556,0.34441360395756876
A/Ontario/078/2018,-2.249350717828475,4.172437037748493,0.12536460587623666,-0.16469224484628445,0.03448502625259292,-0.07955701562334905,-0.04535872063261807,-0.010263994709134567,0.014414101278978976,0.3785047556729886
A/Alberta/053/2017,-2.2772727602577585,4.124338360589416,0.3190679263204807,-0.17804867443781824,0.1063849825354246,-0.17296303616544167,-0.20047324266972041,-0.01587432771488955,-0.011878199795726296,0.6147998670277678
A/Japan/RGN0214/2017,-2.2767906084388714,4.121161729297654,0.31740565993387954,-0.17641178791378873,0.10512764186078495,-0.17187210182759843,-0.19606625185580123,-0.013639542689224614,-0.0071582835965808694,0.6153946240165604
A/Alberta/419/2017,-2.2770812637370033,4.1212342178997945,0.3183448017783121,-0.1769349920270637,0.10531674250591834,-0.17134997100362584,-0.1985274646921577,-0.014406239944141065,-0.007544267069457479,0.6166406820731343
A/Italy/7027/2018,-2.2784285462711082,4.1207590017728535,0.2627016128612082,-0.31102250124444514,0.10408389040686283,-0.17881007207322064,-0.21054737458288442,0.06200270948269763,-0.0031439198251643104,0.6234527387624818
A/Quebec/141/2018,-1.907395639388163,4.189169491464203,0.17707875634325954,-0.25120962405338126,0.15083426259862107,-0.37176359981550033,-0.307728759253301,0.23588565790589275,0.24812014466123788,0.646828335347793
A/Germany/7135/2018,-2.3071019425972623,4.111726405856053,0.23662453535674036,-0.07764593593352419,-0.11630905171737121,-0.23984004503218703,-0.1633679139998901,-0.06304321783807852,-0.04786040002941087,0.727491047826151
A/Germany/7401/2018,-2.3089291713612736,4.109263538660392,0.23961371746550442,-0.07951328232702129,-0.11734886530959399,-0.2593407829414297,-0.15217655029497454,-0.062345431311048236,-0.0449904372635694,0.7271672219808737
A/Germany/7409/2018,-2.309056738856793,4.111728830753005,0.239514979220099,-0.07942246708388354,-0.1149224630299999,-0.26012776544498484,-0.14956337069289455,-0.06217566129009587,-0.04415179545571083,0.7369008790940487
A/Quebec/074/2018,-2.2950500438280383,4.092843808301274,0.24579440076969994,-0.08031390642249553,-0.11260300202268614,-0.21282972947275078,-0.17723690101764225,-0.02681857678079622,0.029220382688607445,0.5788775332532438
A/Quebec/301/2017,-2.2998074935649653,4.095705552020092,0.23689759253430126,-0.07633523342902807,-0.11134776874320561,-0.2166653627966165,-0.15490396027523018,-0.0037347678733351043,-0.04111532469535148,0.6152477931799569
A/Florida/7501/2018,-2.0910227899731137,4.136674369480514,0.24749094438791627,-0.25963533693361573,0.09918897423260077,-0.18146233865138864,-0.28342127793192556,0.05968559243933035,0.0994818972012534,0.8910262393196023
A/Ontario/201/2018,-2.299801034589621,4.091257409947055,0.3499142858824981,0.09541616493795543,-0.12377127879792217,-0.13167123239527226,-0.11089037344003098,0.11448938385102567,-0.022274923923692142,1.0112039973247302
A/NewYork/7243/2018,-2.2377266669547464,3.9698363843566637,0.23905721061219656,-0.06870663049637804,0.25062997403362947,-0.06884582544770769,-0.13563340690049186,-0.03153306536991855,-0.009130149872570357,0.5894015800849333
A/Texas/6658/2017,-1.8304092944980537,4.253000772752855,0.15774499702631933,-0.3490589033733588,0.1464714102942881,-0.2863095200324116,-0.24158010460616045,0.15571556108446558,0.2879348141953049,0.15713054545816416
A/England/7014/2018,-2.198043392173272,4.198618234355504,0.3637606238969333,-0.1166320410107576,0.12828897062324943,-0.070222634702847,-0.12414618759915674,-0.12583321383593224,-0.00023115209095076971,0.13366735042763492
A/Spain/7044/2018,-2.2198855349532303,4.233830647712162,0.3088667165966944,-0.3024151968361405,0.1274137352899042,-0.07048992446110192,-0.14261730142254447,0.2830296782023839,-0.0140257489005883,0.43440678613399764
A/Spain/7190/2018,-2.220560885106014,4.234192186020139,0.30919897211560554,-0.30273074771883757,0.12605490068354389,-0.07457206868569217,-0.13845748935326052,0.28487581566588016,-0.01495165989820601,0.4419319632325429
A/England/7211/2018,-1.1503158279776882,3.783032099609599,0.004860140813173842,-0.25930229666867155,-0.28397737724813965,1.0609651637326551,1.298276919959834,-0.040760098454289836,-0.0013652482950095135,0.670437019392433
A/Utah/6872/2018,-1.0613686557561826,3.809251773960129,-0.017451006238045116,-0.2785744479680133,-0.28612150092987193,1.1394563692589077,1.3501697712802867,0.027126672978577848,0.01755770195165175,0.774856455402682
A/Japan/6631/2018,-1.9909868645222417,3.6235651012791505,0.0953202178110804,-0.20921662021581702,-0.10535857323428471,0.17360397406277414,0.29120628589307235,0.1425000438258495,0.011583236649833795,0.8010035844757014
A/SouthCarolina/NHRC_75751/2018,-1.9908175516607975,3.623718691809919,0.05724345627405449,-0.3002112871523949,-0.09424426983052916,0.17082767430470835,0.28058111774332745,0.1534713446476309,0.024986614712196892,0.8019093859555289
A/Japan/6790/2018,-1.843077827578904,3.2434735311163614,-0.02600249882163679,-0.15423644848149615,-0.21475940635835322,0.31113886051813205,0.48167216638346083,0.28467098896752135,0.023330412048692642,0.8515127199027067
A/Germany/6943/2018,-2.2023301618285496,4.187618168325739,0.30998970897039646,-0.279346827004504,0.11515876327354532,-0.038262949617416456,-0.11529805303186291,-0.04546253109512982,-0.011098446849802854,0.15447061261041337
A/Japan/FDX70344/2018,-2.1278260461312577,4.24155763187395,0.3015503961706736,-0.26024592283701503,0.121161574308954,-0.09422842778046654,-0.1640841026444038,0.009164600142559185,0.04006896309149947,0.44656127218367403
A/Ontario/052/2018,-1.390622830475921,4.369790921815332,0.037889664197381115,-0.27648298925314707,0.11595547821600007,-0.3309822090720884,-0.22927331095756198,-0.1815024868060601,0.33122797265725884,0.366296277782067
A/Quebec/211/2018,-1.8532198016743637,4.201205755519419,0.09133848446458853,-0.14177011472106385,0.5782669844230002,0.01560877469587077,-0.24728642299376816,-0.034997273528242966,0.15484426669803977,0.7187058863047177
A/Texas/6972/2018,-2.2454045198529724,4.3161335426548195,0.3980897866116697,-0.2414314251341624,0.15194018034162335,0.0037475562251260844,-0.06832480240957357,-0.23431805732971597,-0.05820712030046059,-0.42997889669758027
A/Quebec/306/2017,-1.843590313252793,3.2556711291201057,0.04438891344492492,-0.02314065207649541,-0.21167232600007801,0.34378499771627613,0.5005457944084332,0.3977297731526228,0.014310257380513685,0.9129025828894111
A/Italy/9367/2019,-2.260967957978846,4.31071812495497,0.36885146191863283,-0.18703740119978998,0.11888666845527662,-0.11340522427781911,-0.2898547791938941,-0.11862311560961422,-0.035966495931294036,-0.5241746810427196
A/SouthKorea/8668/2019,-2.0938834883892903,4.328645636412359,0.3467666023190624,-0.15754730805876693,0.18590537447449595,-0.13543549343260633,-0.34404228968476774,0.0579175814574776,-0.21996432647801006,-0.4656118969470522
A/Santiago/PUC-MVL_012/2018,-1.8324693436698871,4.254824738766922,0.11814014442023077,-0.43838411324571397,0.1619001387863123,-0.30149910244758166,-0.23460279453338895,0.16875488370672703,0.2659476078424142,0.16282335330119735
A/Santiago/PUC-MVL_025/2018,-1.9939969767080814,3.638344284731289,0.18124400379198147,-0.029776684031707655,-0.09020344996999982,0.19702463770053522,0.303553120576487,0.29199840960759843,-0.009092068756303733,0.8330694499603938
A/Santiago/PUC-MVL_042/2018,-1.991204566191402,3.6301246801019267,0.17512626687285024,-0.03162908212287359,-0.09849873071595334,0.19062973452060514,0.31367864322632133,0.123071179239769,0.003570271958164255,0.8325380312501346
A/Pernambuco/9511/2018,-1.5571096734573338,3.753285689694387,0.3946799072727724,0.7006972059488032,-0.5623895542287498,1.4005848866462784,1.6936343522846573,-0.41959495420225357,-0.40748144485874427,0.8198194045031101
A/Brisbane/158/2018,1.0100304300429166,-0.27666983594418276,2.005444891624575,-1.3957185514510442,-0.7795852396448528,3.9870690544665885,3.3331560773612896,-0.20558607088406364,-0.5526387759760509,-0.3106933254993074
A/Minnesota/47/2018,1.371903953867688,-0.21684469298120082,1.9099685451844748,-1.3803381647456932,-0.8030820469945628,3.9247965392351793,3.343036564137929,-0.3135600320298747,-0.5937680169429544,-0.3642426433706131
A/Hawaii/51/2019,1.372244270765041,-0.22647236595237544,1.9377967942101246,-1.3855239903637482,-0.7958133913569738,3.9407460325681023,3.325902919941508,-0.0763869018019212,-0.5912827457859005,-0.24333736399010905
A/Victoria/2118/2018,1.5304334293664281,0.1680395559989364,1.452479600135857,-1.0527615579046274,-0.8657137829419356,3.788484087486956,3.228251760555592,-0.15766617377575418,-0.27962096355024124,-0.37882959849271786
A/Victoria/25/2018,1.0719694909993318,0.12715898071914816,1.5347143478979017,-1.0371225404752136,-0.8415927469941715,3.825674611946799,3.4114046607597994,-0.11128502483372983,-0.3346370141155106,-0.08035085823614461
A/Chad/9833/2019,0.845693375077492,-0.22026539270622958,2.1785442830458757,-1.3395902876565182,-0.8093728198775209,4.05432011361461,3.2088711409875237,0.24656860785064183,-0.7025225385045648,-0.4405982029350585
A/Chad/9834/2019,0.8453801512768643,-0.21965011068630103,2.1776341686483165,-1.3390430427662796,-0.8083328261963717,4.0461542778188635,3.202319135082156,0.24519821967934244,-0.700166839457536,-0.43910543660567203
A/Florida/95/2017,0.9313234400612143,-0.29868184989879826,2.423173891781585,-1.0420841438993627,-0.6772484032186693,3.6633490322220688,2.660630990783277,-0.1672409190833019,-0.7392962177469681,-0.7450205341708569
A/Homosapien/China/LS203/2018,0.7073088096740858,-0.10775903158911368,2.1728137193712413,-1.6513177596747888,-0.6273252803501049,3.6039421105577683,3.176274687921038,0.014533162176477451,-0.5835570879390848,-0.16320578472819586
A/SouthKorea/7184/2018,0.7070407589768342,-0.11010481211855574,2.1706988901673494,-1.6502598782121107,-0.6317063065679266,3.6042230211477277,3.173592624379833,0.010861337889579527,-0.5705922246579852,-0.18413978143539345
A/Italy/7413/2018,0.7068328889662047,-0.10940646963707307,2.214864531979196,-1.5638622885097553,-0.6301825086268298,3.6208814513665413,3.201729284966695,-0.0030905244332578748,-0.5837055163551881,-0.22816020882441992
A/NorthDakota/24/2017,0.7067598054885552,-0.10939107611519239,2.2137357320216076,-1.5628873242118337,-0.6292770126255987,3.6138708675431124,3.1949598430957735,-0.003080707023973153,-0.5814692049898129,-0.22692346614420478
A/Townsville/17/2017,0.7079074185434159,-0.11412058315003261,2.1737166332446884,-1.652668410209203,-0.6320382204381344,3.607756281308482,3.180469138831503,0.009463394151115648,-0.5861058426702794,-0.2405517456782825
A/SouthAustralia/266/2017,0.7074211354453166,-0.11325231698250059,2.1721040561621043,-1.6775959106510265,-0.6292446317495892,3.630944130744719,3.1877313798447746,0.1207795580154067,-0.6008165389170916,-0.2698073404394148
A/Sydney/19/2018,0.7215625458127711,-0.07632290595893795,2.296660779923733,-1.7088873513342298,-0.9961683712732579,3.4890696316201346,3.1024340206481087,-0.08132278546289826,-0.5401007716403284,-0.21648977589455853
A/China/GMU-SKLRD03/2017,0.7887024853772535,0.2754858245331656,1.7190572627298397,-1.2377633264207057,-0.295241180971834,3.406766892133883,2.9633130921110333,0.3068722551459446,-0.21780780025105898,0.187685305173263
A/Japan/6684/2018,-0.2132145847809178,1.1462502149778462,1.860607989090375,-0.7958000366123117,-0.1578147871633309,1.451871900345815,0.9238605781978444,0.43472393306973367,-0.07894857075588887,0.1338577607350064
A/Alaska/40/2019,-1.5693961538547125,-2.5668551398350314,-3.3881166725982785,1.2276863331722037,3.439352994873031,0.6069394333138275,0.29145657577392703,-0.13118658453080223,0.0347443926095498,0.03333437313587401
A/Arizona/47/2019,-1.9329023250976964,-2.6298823698362326,-3.2554498897572,1.24535234739348,3.400820088456397,0.7287296571651811,0.3723545864941005,-0.10875490610245711,-0.12699246043835774,0.05477051610264382
A/Massachusetts/43/2019,-1.9376679909193595,-2.626990658738965,-3.2660261092919365,1.250061102762712,3.4019439689210835,0.6895505516696813,0.3381055999243991,-0.1642551394817531,-0.1081958092353514,0.06310373719505534
A/Delaware/47/2019,-1.9346135977549956,-2.630037968023977,-3.2608965663853007,1.2485057423789496,3.391818154213731,0.6857266174314489,0.34737691613334026,-0.15766650823507541,-0.10372519892230567,0.07917117965520264
A/Michigan/438/2019,-1.940650107236571,-2.64463977899172,-3.269608770483418,1.255046222675939,3.3349104245555576,0.6961543066927482,0.32242540335962216,-0.1610796040596901,-0.12045549646754386,0.012687035269918752
A/Texas/357/2019,-1.9356491230987698,-2.641528099492426,-3.245069767490233,1.2413775127436433,3.4068890315554223,0.7268319874227586,0.29417746849402043,-0.15599289892110063,-0.08705105480791173,0.15251961195946936
A/Wisconsin/564/2019,-1.9362396646365012,-2.6395201232963945,-3.239534061272915,1.237673705626063,3.413187097226373,0.6224272099981021,0.4174783322020181,-0.15255162315645573,-0.10066671754765885,0.09211605395620578
A/Maine/31/2019,-1.9371052095341523,-2.6352247920355993,-3.287925374725891,1.2609492044348007,3.471875572610675,0.7067781581572543,0.35898427263033494,-0.16689596901553772,-0.11399536128335853,0.08782380598402058
A/Illinois/37/2019,-1.9280520677363038,-2.6231371207352625,-3.2462438530625257,1.1889709485987068,3.3022392702562406,0.659825689914055,0.32614804386594803,-0.08870123386368134,-0.08244675042854625,0.0631646496880997
A/Louisiana/43/2019,-1.9339359008828814,-2.629295015642486,-3.260232508005388,1.2455705269496513,3.405876389005499,0.7320832015742567,0.3961264953816863,-0.15850976099572545,-0.12182606034748641,0.08267298757541125
A/Virginia/42/2019,-1.9360378217007996,-2.6320779864334964,-3.2622710298418873,1.250258329823093,3.4137038487980482,0.7022997116793183,0.33743527600149237,-0.16085611762788318,-0.1154662119526089,0.05844641047575403
A/Mississippi/28/2019,-1.9408363038956589,-2.6396587449673246,-3.3068383998726008,1.2723337185069141,3.5082436256782046,0.7203408527339021,0.36676271703000574,-0.10809363310950348,-0.11910573516288704,0.08260166299937981
A/Mississippi/29/2019,-1.937625518006078,-2.633716333000881,-3.2798732542096976,1.2596422690390146,3.427588881227916,0.6980258004578858,0.3543555274277449,-0.10259968172240759,-0.1118045875324354,0.07543778441673243
A/Delaware/41/2019,-1.9273807259299311,-2.633880612922731,-3.2270937416931376,1.3412784359445895,3.4080479061050135,0.6636416653072604,0.35801645954996436,-0.12349536180463017,-0.1445099723418947,0.0726001196357965
A/Maine/47/2019,-1.9356245668275132,-2.6440580830521814,-3.2613901641955922,1.250341980002251,3.4592800581758874,0.7498695482556856,0.30735331050781356,-0.10246945329788829,-0.0860570695938596,0.15799930593739028
A/Massachusetts/38/2019,-1.9338044627237814,-2.6283858557022133,-3.2274449280291697,1.3404028693704966,3.403422015348946,0.6918931312652629,0.3545337028373525,-0.1735791055210891,-0.11226255595880706,0.07222416588637645
A/Connecticut/33/2018,-1.8595607291423495,-2.5044724428114447,-2.674181906139096,0.9243691544832513,1.5609318137123844,0.18001463778452925,0.06910161089713666,0.025680788261765206,0.04624380800680608,-0.13183246890310465
A/SouthAustralia/151/2018,-1.8581652340926618,-2.507358875665693,-2.676282587405043,0.9233321435202302,1.5603787677145473,0.1923876249107024,0.07438429852727613,0.02395613514167845,0.03289263321566289,-0.152607978637404
A/SouthAustralia/26/2018,-1.863646729906557,-2.5092979289933237,-2.6988527232886397,0.9342921128039683,1.6019583253287704,0.1875428983260619,0.07368560892695707,0.02878950443114847,0.04997755789164609,-0.13163579196716893
