strain,mds1,mds2,mds3,mds4,mds5,mds6,mds7,mds8,mds9,mds10,mds_label
A/Belgium/8876/2019,-0.3711088929761261,15.553228681074469,9.720958451309304,12.242387511999938,2.015860017950803,1.1909215271519744,6.051138602555371,-1.0222964265054522,-6.3995596171243445,-22.236184630750294,2
A/England/8892/2019,-4.835300190417106,15.977002993662872,8.552666219171744,13.41980308498277,3.743506902471554,-2.762014693249181,-0.16650000649667662,3.39061899750714,-3.3349043089300503,-19.853126547049605,2
A/Italy/7842/2019,-3.5900469150413756,11.043402233817915,6.845096144532522,10.322344469383868,0.0698599007859064,-1.9015593955102053,3.480177641239454,2.0926141672407534,-4.1359922843965276,-15.191105349863292,2
A/Japan/8262/2019,-2.821241707584318,10.823423045880498,5.925581442224312,9.132374943036975,1.090936599165108,-2.152738865647835,3.1773405939231987,2.441286595293794,-3.788796228511383,-14.381195635321854,2
A/Germany/9344/2019,-5.794106382543469,15.439609137744178,8.945822350213547,13.729035592316583,1.7312835412907668,-2.6385123500728382,0.08826616814752011,4.334329807891949,-3.89535065760758,-19.610521534773017,2
A/England/7963/2019,-3.7453130851642205,14.22085117755933,9.03806464230169,13.020955583982275,-1.409024176410417,0.004306156022849602,4.994533149347237,2.0548795823841757,-6.300968911048831,-18.689206460117518,2
A/Germany/7220/2018,-5.927140867627004,-5.841836092751109,-9.743895465087329,11.065240729009217,-2.9418672706419597,-7.313236060958544,0.11296752099771894,2.7208628868594285,-3.6868639946551816,-5.108857025701944,2
A/SouthKorea/7186/2018,-2.2911184559119273,-4.779352899143832,-5.446929007459065,7.5866623109795785,2.305316552224566,-0.1950893044611945,4.23002257349074,1.585633650205357,-5.665601726964873,-7.611390700481569,2
A/Seoul/1287/2018,-2.493025579743424,-6.3701700373369485,-5.651649846608587,11.00463093356672,9.275803233422451,-3.2365499647274754,3.9667162544083245,-8.996865631228612,-5.934757753353012,-14.256311041107038,2
A/Italy/9065/2019,-8.945778762244885,-2.3856881281964366,-11.192214323460743,20.102260136101158,-8.063376289719782,-1.4433089261959215,4.1772243834560605,3.36931798456844,-12.330981308160602,-7.628276836306536,2
A/England/8122/2019,-6.893484534766195,1.4710937802590323,-12.60774699559914,4.880592808721308,5.742910169809291,-2.3673166035618562,4.2053739805942145,1.6108319430873665,-7.177902612301661,-11.432213658986546,2
A/Germany/9482/2019,-7.619069865010191,2.7755577803451685,-16.406479946647536,5.153094513232723,4.68732107960363,-0.8432186252343239,5.7262270128977955,-0.3667425207656876,-8.633679629740648,-11.081201603927767,2
A/England/8581/2019,-6.421173982975481,0.07222175123155526,-18.032329354968308,3.087737488050546,4.929927614092533,-3.4016839025236107,3.4394709506748877,3.3004151315163615,-12.000028870700396,-18.376281374825737,2
A/Germany/7830/2018,-12.508626200457025,1.6013112863050056,-16.16800025175416,8.009058482764342,8.416860430901526,-2.4379204294442953,-0.046039397326847656,2.879492002158115,-7.34357885457399,-15.899002425204277,2
A/Turkey/8543/2019,-5.043128293358671,0.7329414600772608,-13.275234008588777,4.309266653058871,4.679866042893299,-3.4101905663399754,1.6466350397229537,4.200936655109429,-6.634780927512465,-13.088874310283952,2
A/Germany/9669/2019,-12.416230653023497,5.804057129647784,-23.07011080294288,8.540331957795152,3.906748699373886,-2.930486707300498,2.4994814262992873,10.953886009681387,-7.449836814288311,-17.07014950403201,2
A/Germany/7345/2018,-6.9759582094171115,18.697287900043513,0.6100088653388153,20.667480772964087,0.3366418784005458,9.460984181161761,11.827947178206248,5.806695572592128,-24.69475802645704,9.103420779595247,-1
A/Germany/8918/2019,-6.884379250445926,-0.5005846947408673,-11.159027628700311,9.714449815620688,0.11339224845700928,-1.8282715828481537,1.8517048931566018,-8.682005406406484,-2.903076158815055,-16.41738649022073,2
A/California/191/2019,2.8221293798452587,-2.6786086145664876,-10.81320204633255,23.9049503993534,3.66931426131246,-10.251548740255092,8.700725218978029,-10.705885871868267,5.230303129151409,-26.107904590891923,2
A/Mississippi/41/2019,1.6417938784888533,-1.5268829357639362,-10.950096463273578,23.663831623487702,2.8926807359968087,-10.44766614731805,7.978696586642773,-7.975141698883313,6.206654417942036,-23.50414575596186,2
A/Homosapien/China/LS340/2019,3.91632752721458,-4.246003021787107,-10.868311911954248,15.948490897899754,3.1748904124186113,-7.28372664350671,13.592310062603303,-3.823647598400948,5.260748055959631,-19.43431449463624,2
A/Maine/43/2019,-10.396875906572161,-3.4215397601931072,-31.633678916787314,-0.7814616304966272,8.021430028799237,-7.188023861437387,3.4597191584592033,8.911493087772339,-5.886989927626916,-19.492978089123806,2
A/Pennsylvania/02/2020,-15.255655814730174,-4.050728045325661,-28.324761720692017,1.9559951947553171,11.643005196279423,-11.241457964822349,-3.76431408023696,12.126239248454343,-4.26620001642464,-25.937416060748543,2
A/Tennessee/21/2020,-7.616134260263161,-28.746282890982318,0.7447747263758431,16.668563444343878,1.5342915609841303,13.297469402331414,1.7252662096347313,6.382558877014818,-11.43619761038641,-16.459649851763135,2
A/Massachusetts/38/2019,-5.650455464899739,-25.32722628848912,-1.9728331315978966,10.172439710925495,2.6596171080383857,15.131983685706446,4.487918091956461,5.465041013502136,-12.646032131319767,-16.361883034599927,2
A/SouthAustralia/184/2018,-2.2734081283030005,-19.475049726034953,-2.7464701024628004,7.138047712914498,-0.46666464329513446,12.001773109661555,6.648906249005668,3.2597927154178703,-5.419573718639241,-13.187111008973579,2
A/Wisconsin/103/2018,-3.7233216885787987,-17.01811097969693,-3.9648031934260914,9.432484257976267,0.6317657888840318,10.05428427893167,4.891248113464711,5.3823228869771915,-6.5035319653651635,-10.42679221155366,2
A/SouthAustralia/26/2018,-4.451023941509363,-18.135875089326344,-3.0022037835086066,10.379438683541633,0.5023067007528182,10.310888942842661,4.757508884054032,4.943286784641135,-6.523712836235038,-11.208663752746334,2
A/Colorado/44/2019,-10.298572088984427,-27.75968428782391,-4.6643687599910875,13.33142500026831,-1.5637018020348108,20.579928511788182,5.524311068666589,6.263085921823982,-16.424309503733532,-16.307038952122493,2
A/Italy/8453/2019,-4.299049836400154,-21.589703595517236,-2.5260580271366972,15.120815232794936,-3.9819226520278663,14.180747759401461,10.999539943854545,1.4160186555999825,-3.9050564827914878,-13.645660708167034,2
A/Italy/9061/2019,-3.7644638257618013,-18.673090068583495,-2.696009231074131,10.61841397755362,0.9792380994354719,11.653977451924694,5.754808410865256,3.8894927141405278,-8.114278683942024,-11.42707467388674,2
A/SouthKorea/8203/2019,-2.3452439284762416,-21.164914199813648,-5.939575225096035,10.45439710400128,-0.1463023660319504,14.619273258358167,8.17107241225894,-0.38944762078138767,-7.755584823040038,-13.261475154659147,2
A/Italy/9363/2019,-4.462215406185284,-23.48462709753599,-1.4759143195485176,12.861321422299765,0.033551434624642655,8.281997908400973,2.0938398818164776,7.7974179170216305,-5.093103232335234,-14.862281155530026,2
A/Alaska/32/2019,-4.72616641788104,-9.150344994211489,-8.895269988135237,13.368011575650211,7.31261188775496,15.832125945492377,1.6565885771907638,7.246956139326278,2.4630438936168324,-2.1251818271331584,2
A/Florida/121/2019,-4.905827034843861,-9.039981396490498,-9.147721339404143,13.300859787812458,7.309864332254022,15.62848067520018,1.5844450355480955,7.325818182035225,2.2769575612946467,-2.1326653689470643,2
A/Indiana/35/2019,-5.647232791114288,-9.15828196536873,-9.72013595813,14.675845617787878,8.061048512304149,18.353728140586462,1.9166959911431782,6.963505205925439,2.46067479657699,-1.541573577501332,2
A/Michigan/390/2019,-5.358620476788479,-9.32139148974725,-9.35180978800342,12.048688464616035,7.521001553692259,15.120862084106843,2.197899643613986,7.805761947576021,2.962872712837714,-2.193003329308776,2
A/Idaho/30/2019,-6.409232708908412,-9.020903481805423,-9.668984706927215,16.365681967541338,7.338480291385511,18.75399832514238,1.3798894995125688,7.993377347488795,3.793275373440045,-1.947764500026817,2
A/Alaska/36/2019,-6.098071001504836,-9.680914120504081,-9.879004066137272,15.166412032160778,7.445434488308551,16.63580841018034,0.49063371136452294,9.322479803970198,3.0656007378440253,-1.3186001631592341,2
A/Colorado/36/2019,-1.5209224264586894,-10.973602696150385,-8.751024319541944,12.966790365786133,7.273077775803472,12.55401086680008,1.4766943985265262,6.7311500525968455,4.559986523478642,-2.9456335434594725,2
A/Michigan/387/2019,-4.100471480536195,-7.503083429399557,-10.544686486019941,11.516601096581258,8.124001829409341,17.45847621481265,1.6323980150659365,9.293112221053445,4.106289915999294,-4.304857264881302,2
A/Arizona/29/2019,5.7690134707098935,-13.883209226948674,-7.321739070664131,16.07659930796259,14.683463038259172,17.5044804941079,5.290862981868118,3.284204942180246,1.5657617332324858,-7.4881432216276655,2
A/Victoria/2051/2018,-2.781975430145603,-10.478282770175275,-5.975142119704525,10.982460490229787,6.807475792683274,10.900426612313483,1.0057124966487017,8.710683390808947,-0.48956033104972657,-6.286711802533775,2
A/Grozny/89/2019,-1.1507184860373203,-9.425677278482473,-7.105516127137948,10.44160879638014,7.6168954791302195,11.296911045517756,1.9346973316439342,6.085144466398957,0.8042096755825917,-6.182944049831834,2
A/Yaroslavl/82/2019,-0.23122346931427318,-9.926371749765847,-7.022002708080728,11.140572280481523,8.400927708693338,13.053029699732008,2.402251620574861,6.642925790474712,1.1943734301095656,-7.7240861629203135,2
A/Moscow/122/2019,0.22228905633174242,-9.376245172253425,-8.1630061476658,9.911453016218811,9.22598134532504,14.942307093206159,3.207945787369452,6.996268323978447,1.1213316561432485,-8.558778482089451,2
A/Moscow/121/2019,-1.7141343825442765,-10.626707930326887,-6.517810477118514,9.761629920459006,9.684307234140142,12.434718815813893,3.216289358114004,6.321476041968241,1.0126227474541203,-6.539949265054886,2
A/Utah/37/2019,-0.7929491464026326,-11.00340584578913,-7.149752889547582,14.706423274116654,7.476427091444578,16.73199202593123,3.6422444197322945,2.2315305557297713,5.806378283478756,-1.5705600365644534,2
A/Florida/85/2019,-2.1576538760111785,-9.173861080219094,-4.015584880949332,15.905168425385012,11.296358085878015,14.470073132907974,0.9470997320776735,11.783208024310031,5.169101466041401,-3.647322392481618,2
A/Delaware/38/2019,-6.746114829014169,-11.593638286366687,-11.841397440647908,11.083594429947816,11.451621591483242,16.859930020252207,-2.4634568100502934,6.330223317879436,6.360341829974388,-1.4476257050311037,2
A/Alaska/38/2019,0.061527290532781824,-6.6126812603341705,-11.661507908749774,17.214934619581353,7.660161714596143,21.40481154371898,5.7493569261795505,9.964048068209522,5.852257653975218,-0.4264017495577142,2
A/Michigan/418/2018,2.2533486889446084,-13.37088891459099,-11.744566358691511,10.100310131705358,-2.4953901306509247,10.04158156198285,6.956250592357146,17.72164260548531,-7.914586438651878,-3.695948818665622,2
A/Tomsk/243/2018,6.1103167550737,-14.862149068860386,-12.713529585222753,6.630460810102,-3.090867206285508,8.789620715625913,5.739054096888631,15.724113454090721,-4.295956879276532,-6.546709200360653,2
A/Tomsk/245/2018,6.137195521361341,-15.942961806820106,-12.169019030209316,6.372414955013,-2.3322090374912223,7.371361713597413,4.337915075257723,16.25452557933873,-3.544207899046684,-7.491483371117116,2
A/Italy/8601/2019,-1.3640301954009058,-9.360182577452303,-6.999101983113292,10.593555802378024,9.454227316652767,13.568492396842073,1.9132996798713546,6.526912493838771,0.3015675585014086,-7.34576382248435,2
A/England/8887/2019,-1.875451632500426,-10.084313299406455,-5.07184172556472,10.878502231420258,10.650204611389157,13.433621873726446,2.2635044655823906,6.445651122456569,2.0832566091361024,-8.887994981752952,2
A/Spain/8527/2019,-1.0281101337724388,-9.907184892145777,-7.3118456213593355,10.718683426935531,8.058949781809092,11.953434349649228,2.027376510134877,6.150013273651028,0.923043735228777,-6.5812733801237435,2
A/Germany/9490/2019,-0.851910523083421,-11.576047304659804,-8.00133538641721,10.416191392712333,9.911245601409236,14.192936629493609,-1.2224657088831892,3.122038174542842,2.9042021543986345,-8.583783521862719,2
A/SouthKorea/9579/2019,1.4051190637635709,-11.052520918947238,-8.446197494222963,11.03311697228102,10.164629752927318,15.314452428669966,3.462505358273741,4.041953958627282,2.146377194938515,-9.040745144292753,2
A/SouthKorea/9645/2019,0.5526849244380561,-10.777905054545549,-8.02187369706031,10.880822904238547,9.900453919224125,14.36779388357671,3.0130461139824014,4.314871715133748,1.272081534808223,-7.83622339840074,2
A/Germany/8752/2019,-1.486922886888208,-10.504159597566696,-6.76020113867246,10.957807378434627,9.368515520174586,12.785886085450025,1.471534517133074,5.646115346575739,1.113643145926843,-7.5573214724437054,2
A/Germany/9676/2019,-0.6215714698434545,-13.885028204432833,-10.490568287795538,10.795500854778718,11.905462777495414,11.319942730776948,-0.8811648611734204,6.813402354961709,0.8821175125185757,-5.263554655681207,2
A/Italy/8442/2019,-0.9195492514620428,-11.707435852509462,-10.025074526856848,9.479885545066232,10.252022922883368,11.768858316251698,0.07029340284356354,8.763450323134997,0.581121789024716,-6.480056812850259,2
A/Japan/NHRC-OID_FDX70557/2019,-1.6521202730926694,-13.595712178798527,-9.222212074734575,9.69625126269996,9.248957133415404,12.596494890339779,1.0002433330274645,6.859122818029574,-0.7530964772664531,-5.807653796094586,2
A/Japan/8261/2019,1.32791233219791,-13.023876008520434,-10.998659014659223,9.467285374621547,11.770877197479745,12.106987156393824,0.3295836212311092,7.223372760514166,1.6198950521500155,-6.9507548625537305,2
A/Spain/9580/2019,-2.3198666050643886,-8.884008439429422,-6.4083599572631265,10.08292352290232,14.242130650511257,16.240819906314073,-0.0771537671610793,6.417382756285978,1.1505827104909199,-10.817414883781511,2
A/England/8741/2019,-0.4291840268481567,-10.494602822898118,-6.965766256122084,15.91156248934611,6.951320928325285,14.640332919499649,-0.9517401556987699,6.757901956223988,8.44028784109307,-5.1226082690416375,2
A/Japan/7846/2019,-0.7859309074537528,-10.058837651903211,-8.717187572770554,13.200691443372614,6.507831066158445,13.695121006667787,2.7676251248106003,6.185133713229309,4.3474110004285205,-3.456495232946216,2
A/Germany/8917/2019,-0.9437369102794795,-9.240774931065907,-8.47417056801598,13.112174450697873,8.311425986642776,13.394347945896664,1.9283788308699277,6.533025967145787,4.341931141176648,-3.201797052842907,2
A/Guam/8597/2019,-0.38889881016190836,-9.657499857412487,-9.05769413119348,12.896267713760963,7.338948438303862,13.04483090549731,1.9230366742341942,7.79779902487747,4.410468507411149,-3.104591431775818,2
A/Japan/NHRC-OID_FDX70577/2019,-1.5213704476044647,-8.96606312354553,-7.188238718274148,10.720278747739215,6.92743144641476,11.62750867704354,1.7216443498446106,6.304634462827246,2.325790427315771,-3.985012047096495,2
A/SouthKorea/8832/2019,-1.6640951463089126,-10.114843541369485,-6.406998402723481,13.50703789948127,7.764079909419423,12.656099023118868,3.7870841070732277,8.210713214486805,6.657552198569628,-3.651677658255501,2
A/SouthKorea/8824/2019,-1.3676129749241066,-9.879638432544855,-6.648791557959362,13.357767425264772,7.534566503041281,13.006388788010947,4.219050772019245,8.03555052981477,6.653202139557461,-3.773490092714801,2
A/Germany/9343/2019,-0.7618448067081908,-11.939532354665642,-8.69058986718364,12.750329048119026,8.554466092163613,12.332028943885446,2.925336541045418,7.705828436112276,4.815496575849184,-1.2996339218486157,2
A/Japan/8142/2019,-1.5546504924194782,-9.602592379300857,-7.4648168850690215,11.042837174539699,7.096129244003559,12.5247724012424,1.7518214222225388,6.502368766012248,3.755429948462514,-3.0522416914678034,2
A/Japan/8003/2019,-1.56224397419805,-10.821345802857643,-6.837302946197424,16.29436286773138,8.843456207918313,12.965044544061424,-0.04217842033824095,10.836969246014368,3.779399448784276,-1.4105934200345966,2
A/SouthKorea/9578/2019,-0.5924626843828826,-10.701571661646566,-15.54112389961573,10.064621043978665,8.32305096386047,16.236745933922297,3.492115703043432,6.71517527239162,3.669023586257556,-2.5925587800531207,2
A/SouthKorea/9704/2019,-0.6137182980914698,-11.079515836103587,-7.4638560306386905,15.116179817971148,8.910639725396923,13.1089772693973,3.478588143202026,8.027651106665678,9.472300744779854,-4.281226086782797,2
A/Italy/9062/2019,-5.561309663090576,-12.352148016753024,-3.8333145252403757,13.580677694785937,11.082933089497379,11.029000468984806,-2.7172873624163083,8.798110936861566,0.44298898023984323,-7.75765430571047,2
A/Japan/9505/2019,-1.2318673678838645,-10.821766958136255,-5.4476972870840985,9.920026809236457,7.6157932120622185,10.115214974120176,3.0169518517814455,8.960138229130125,0.34132966162496836,-6.0010778801096665,2
A/Japan/NHRC-OID_FDX70521/2018,2.9866557852418714,-13.047885583828771,-6.107996385804353,8.798890912640989,9.707303267169511,9.478133429748908,3.568303453233556,7.590673093491636,0.6534106373853799,-3.685668121434663,2
A/Italy/8139/2019,-2.934474999042674,-13.180098507264399,-4.000655703364726,14.155488059438108,9.844901660203279,9.8557298826767,-2.696996455175063,13.294475899451283,1.9532163452373386,-8.638669881404999,2
A/Guam/9841/2019,-4.482753405574087,-6.543091397212203,-10.755442119462627,10.962790745189398,8.59518218855213,15.446181028065004,3.731629605266553,8.598093607948408,2.8466102338630535,-0.3415250543504015,2
A/Homosapien/China/LS329/2019,0.6397088015324381,-11.114644119027833,-7.1083979881512525,9.229297170485735,17.70633048203314,18.70168122967907,5.39086870946219,7.458663342033542,-1.512725053869761,-6.2816314853660495,2
A/Italy/8953/2019,2.305020485302731,-8.81147245782943,-8.554749512838002,9.86829538666256,9.07775695808419,14.640284849228594,3.2207109991415708,12.951554689910122,-1.907850774807434,-7.099955128527054,2
A/Homosapien/China/LS318/2019,-1.0368075499447433,-9.68475106061422,-3.021974659740087,10.418511130671515,11.677760656332564,15.43308277826435,6.404257007152927,7.915697772815289,-2.5039404700778336,-5.893767668121739,2
A/England/7821/2019,-2.2667957615347247,-13.172546670668185,-6.602612802652691,9.953553303848555,8.950710094305318,9.361704966191693,-2.0788757608655577,9.016019156100183,5.06250063439249,-10.951137210317292,2
A/Japan/NHRC-OID_FDX70487/2018,0.4194593012976911,-13.692112091186713,-7.744436235020274,11.477245058834063,5.853776908281201,8.725974634412859,-0.27372547375154066,10.600964284364744,5.79923777210086,-8.91476167358087,2
A/Homosapien/China/LS323/2019,9.01676968481249,-12.998836327947096,-8.99914990955203,13.946685364199615,12.901701638312986,15.3173712815093,2.707839815642188,8.877049014019732,7.731742257389341,-14.0366865106816,2
A/Guam/7834/2019,2.583436975339257,-13.923047003363084,-11.578591881079067,9.048788941999554,-2.04205748104474,8.07464806057128,4.172026638152318,16.063738211700404,-5.335317803364043,-6.663895523725591,2
A/RhodeIsland/26/2019,-0.9171147579048111,-11.73879998988256,-9.516076272346027,12.37339540190119,19.53080616549053,15.390650499827737,-3.198000076083674,16.554803739318615,1.7626864238626412,-7.79282287987641,2
A/Japan/FDX70378/2018,-2.154902268766259,22.51018196887888,-4.824625058077486,9.382489382389831,11.765609902820342,12.229793860334704,7.270991347186951,4.547347223275354,-30.752002380345406,-2.133060709326043,-1
A/Chad/9833/2019,-0.41769550237076863,6.229883470694154,-22.531846601734973,-6.052907189181731,5.7957428269340925,-12.513839414759884,-8.807767397200884,-54.89853569523072,17.435860100681527,4.702922836127372,-1
A/California/141/2019,-17.678182441002477,12.018057905617917,23.44455566271232,-27.95531131653771,4.218742144933563,-30.216014262958772,35.58531194650354,1.5152704776378099,22.807540109318936,19.03845052372477,0
A/Perth/1001/2018,-16.39200853778506,4.0591736426207,15.848524901654434,-29.363587723777545,5.215872639244768,-28.873517512176583,31.569680399313103,-1.5617985817643174,18.21301912883211,15.921015249779936,0
A/Wisconsin/92/2018,-17.825759213582575,3.0539281785776664,15.01563761607815,-33.468334190226685,5.620008223302956,-28.959776602531782,34.03418209593007,-2.230511089383181,15.300959625241058,17.600425592496237,0
A/Ohio/23/2018,-16.636997529044077,-3.873186058119575,20.724570410194715,-29.518404819759887,2.5427068788336866,-30.706009244585076,33.02820186238856,-7.35088559452177,17.182269276386172,12.249524143976098,0
A/California/142/2019,-16.152858433534917,6.771109462926408,17.095332247688074,-38.88266839074751,9.677786474815166,-32.696481540816464,30.148105178593188,2.115537295179504,22.542305152540663,10.175474312896961,0
A/England/8742/2019,-16.797748210868573,3.627924900761996,19.242364552053264,-38.09036674610096,11.117498133073973,-35.60852800365933,29.13416253261867,-0.8855886423347382,21.754505759723592,10.467980198184096,0
A/Ohio/8988/2019,-16.965306516705276,6.104712978223246,19.262811825861654,-38.246337811587075,10.20642100491591,-32.61968736600213,30.532822651505278,2.817775456612487,19.957904966926222,11.535751166328115,0
A/Belgium/9021/2019,-14.256672219858524,9.965131102263665,22.285997878099156,-31.361795143156524,5.4684557099796205,-30.327359365355136,38.926984172740895,0.3395511806884094,17.294914952820935,21.577570918347007,0
A/England/9336/2019,-17.12298403268546,11.408397745982981,20.693453191657515,-32.29070512253669,2.8990931439681495,-29.560819368954544,39.948848809208876,0.7373314293998974,17.539652458528387,21.95522162227101,0
A/Italy/9498/2019,-16.292737529669353,9.378020850760885,21.72470031315173,-31.970012059005317,5.698201814264349,-29.412688482357503,38.21911878393537,0.5700630490575282,16.37135849739966,23.14420297100365,0
A/Spain/8834/2019,-19.74789867765191,9.728171682720818,27.63024012448214,-31.12627044888478,2.334232164338865,-28.872558814779353,41.36627792960674,-0.7135558712506567,16.169427460487615,21.22939927177525,0
A/Mississippi/8282/2019,-11.15061172600279,11.933012454432976,20.744083884043693,-32.65625671399385,8.692486579372915,-26.989797107301406,42.238068764806215,-1.2530441552934783,17.952905554068867,25.395488780867748,0
A/England/9619/2019,-9.268350369832506,15.189554930377309,20.73790089187443,-33.429012922004816,10.93015411978705,-29.208675683522287,44.26631523430487,0.8994862030141259,20.18780796775146,27.46171616870159,0
A/Italy/8767/2019,-12.48317631237517,11.073533435244597,21.69823258463718,-34.13350059333769,8.24437404534588,-27.98136407531843,43.869009399415376,-2.8950174420650545,19.394646783704758,23.704566531689622,0
A/Germany/9356/2019,-18.51662414595134,15.108171575313122,21.233374397459094,-36.72714876540142,7.952160475738312,-25.170554741250047,46.0396633275257,-0.42976723636427266,18.906542486127655,27.225785586929327,0
A/Germany/9668/2019,-13.449185693573618,12.041363744174701,20.812011328698645,-35.98791868673346,6.469304819426831,-28.00429537475714,45.70773676868763,-4.739274027224534,17.05259225519567,22.40305222064551,0
A/Italy/8939/2019,-13.408950104918377,8.504930127258284,24.607685109992428,-34.32235905582475,8.942113480582906,-28.121711143651474,44.468032078622656,-4.370113894832073,16.41378569877445,25.044199304870684,0
A/Yokosuka/NHRC_OID_FDX70722/2019,-10.951884894159777,9.159133782008203,26.27146257059971,-34.527187486958546,11.368143884067663,-29.512390487676374,45.6126667403159,-5.200883251150887,19.567026016410797,23.44780496672737,0
A/Italy/9501/2019,-7.847057287203094,13.531771533533755,22.044443636684186,-36.065276847603826,7.081821508016608,-26.203157839672986,44.79389374317214,-0.868220007316852,17.643284225540896,28.14030314063252,0
A/Italy/9499/2019,-14.637351107085976,10.113454494255471,24.544004585444426,-34.971474259305666,2.1312350877722364,-29.798050458721367,38.046109053879434,2.350645550348482,14.632839558043566,22.986617610258318,0
A/Italy/8763/2019,-18.353766951026454,7.998085890874596,27.04080919307505,-30.496263550717313,8.778321927046395,-33.44308665209679,37.13249618218501,2.6715761926980064,18.372732530458272,25.5608753827101,0
A/Japan/9070/2019,-11.406302051660603,9.22656386179612,23.843210214240017,-31.795931283556882,3.564830463784224,-31.197659688086347,43.724549969743876,-2.979503318745268,19.686224817126167,19.61253973025324,0
A/Germany/9496/2019,-14.111144408769372,8.709868214151541,21.732103461692656,-33.697715889783375,9.851815215507841,-33.02616171133141,41.34883154815229,6.164913827204524,8.339267969005855,23.317352681613876,0
A/Idaho/13/2018,-22.13816299590783,-11.845121673483542,-14.074179780423208,-20.980112312547334,-25.418744982915886,-47.3393938682307,24.739188572530814,12.38119577584285,20.787012741412127,24.791718837413978,-1
A/Minnesota/40/2018,-9.828429149852717,-12.229431860487251,-6.754128716216735,-9.138808912899536,-25.506933787957692,-46.00372447755202,30.181739273008844,5.199232788288611,26.750552312961617,26.439424003528732,-1
A/Italy/8602/2019,10.957909656310044,-8.910098542669825,12.550584934933614,6.327088187254819,-9.20978567061709,-39.02327665554567,-0.22452314038511215,7.038186242216241,13.457843039762084,18.514693800024776,-1
A/Hawaii/51/2019,-30.236377436078264,23.579397990410353,-5.744596761021726,10.847403021339328,13.964953557058081,-20.975153173763328,-16.765318071145014,-24.4840915128448,8.656117250082204,29.082946158880194,-1
A/Minnesota/47/2018,-21.188223747814018,24.233702992413562,-9.62634626879686,9.517238694551345,15.320010808390027,-20.58833847349339,-13.442987415086003,-23.238290836971053,12.544723566518915,29.85582066689639,-1
A/SouthAustralia/22/2018,-17.588611328511856,-5.850607441086864,21.480982935757883,-0.292658992344109,5.482592181136826,-5.87309961926898,-18.291568245631694,6.961284195548616,-24.442811103140844,4.716342689535113,-1
